baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB0784,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",departure from the reference structural configuration or regulated functional range,Bone metabolism disorder,remaining_5256,d8458582d3c54ce93b82f0db0dfbc297725bdf726c5218013205df45e0883059,0,0,0,0,0,0,0.13767616473344702,0.1594535877986072,0.021777423065160173,0.021777423065160173,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,62b9e65d18b3e5e0b091351868463b2efa35e3d6d7a71ec19651708fe25fdde3,0.29286284644852767,0.22852938591283867,0.5859375,False,0,
SB0785,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Bone neoplasm,remaining_5256,21fd5a9c21ffb673f734fc113228dfe29588f31cb0d909629df70fe999a88c39,0,0,0,0,0,0,0.1313116420472975,0.15509171758465334,0.023780075537355838,0.023780075537355838,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,cfef64fb87aad46d80af116a748c09865c7c0b22b39e310467cc6f9ac202287b,0.30229306923916033,0.24002965760873207,0.5859375,False,0,
SB0786,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",increased nociceptive signaling associated with local tissue or neural perturbation,Bone pain,remaining_5256,b87110c245f6afc66983109c7b79bea94f5ae0013b439c0adbf9a361407b7920,0,0,0,0,0,0,0.1440295727517058,0.16971804663603673,0.02568847388433093,0.02568847388433093,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e8ffdaca4c4c8e7153f10d7599c1024e04c8e3de42aab7cb27a4b22d0f4ed859,0.29508955680168636,0.23124488634351992,0.5859375,False,0,
SB0787,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",increased nociceptive signaling associated with local tissue or neural perturbation,Bone pain aggravated,remaining_5256,b87110c245f6afc66983109c7b79bea94f5ae0013b439c0adbf9a361407b7920,0,0,0,0,0,0,0.1440295727517058,0.16971804663603673,0.02568847388433093,0.02568847388433093,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,fd8b8bc883453b64dbfe25df43648472ad5f5219d206c29337f2adb74ac9b3f9,0.29508955680168636,0.23124488634351992,0.5859375,False,0,
SB0788,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Bone sarcoma,remaining_5256,21fd5a9c21ffb673f734fc113228dfe29588f31cb0d909629df70fe999a88c39,0,0,0,0,0,0,0.1313116420472975,0.15509171758465334,0.023780075537355838,0.023780075537355838,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,2f393c246f0855a1a1b7fa58039e36831d72a158808a5e425f5a1cad1591eb2a,0.30229306923916033,0.24002965760873207,0.5859375,False,0,
SB0789,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",localized excess bone formation producing a projecting mineralized outgrowth,Bone spur,remaining_5256,7a489e9be3a2063ade40c59fb92f3a29d3d3b456e543cede205e061c1154fca8,0,0,0,0,0,0,0.16417696527786219,0.17724841609682462,0.013071450818962438,0.013071450818962438,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,adde7902db867009c9e9e77fb4724515bb2a58f1d6bc3c783067c477977a5311,0.28161299945037915,0.21995487737851116,0.5625,False,0,
SB0790,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",increased nociceptive signaling associated with local tissue or neural perturbation,Bone tenderness,remaining_5256,b87110c245f6afc66983109c7b79bea94f5ae0013b439c0adbf9a361407b7920,0,0,0,0,0,0,0.1440295727517058,0.16971804663603673,0.02568847388433093,0.02568847388433093,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0a1bf157f935d5b9da7fb5b93c2436691b85a9241fc13de8dd80f38349a0c969,0.29508955680168636,0.23124488634351992,0.5859375,False,0,
SB0791,whole-organism integrated physiological structure,audible intestinal gas-fluid movement associated with altered luminal transit activity,Borborygmi,remaining_5256,81a0b44d25f6b16ab1460762527248597cea128144dc5908ae24fcfca90bef07,0,0,0,0,0,0,0.15187133261072483,0.16387417116914982,0.012002838558424989,0.012002838558424989,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,d5f38990bc3628391db5adb91f87bc5aeeab4bd0bd686ed4f4065ecf086717d2,0.30456037537332614,0.24279466508942216,0.5859375,False,0,
SB0792,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure",measured or functional quantity shifted below its reference structural range,Bowel sounds decreased,remaining_5256,e0d815bd96853459705bd2d6b5e06c6e4bdc08173e2e5d6ff83571006e1c6d95,276,81,4,23,100,27,0.12221296365379497,0.1429484867689994,0.020735523115204435,0.020735523115204435,AWAY_FROM_REFERENCE,0.08333333333333333,MINOR,1,231,d0eea3a35f95b9a484ea0e60cabf3160954842b78e524aaecbb9953f33a4bd56,0.30771907611518484,0.2432168611160791,0.6015625,True,-19,613
SB0793,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure",excess or sustained contractile activation causing abnormal narrowing or mechanical state,Bowel spasm,remaining_5256,331859c727db263a26230384e454632a81ad7a497602dc576614f4d80a452beb,276,89,10,26,105,36,0.12670085128837927,0.14506166730741943,0.01836081601904016,0.01836081601904016,AWAY_FROM_REFERENCE,0.09420289855072464,MINOR,1,231,31127f7cd9a0d2e55cf782cf7949a3728245b23cfe504f3185938228a348a0df,0.28927591719202117,0.2310148380390502,0.5546875,True,-16,1141
SB0794,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by bowen's disease",Bowen's disease,remaining_5256,94cb31050d901a9d4d87d9b567dc18b46de3f64a74d899e8a5d16c19b337fbba,0,0,0,0,0,0,0.10642313161815986,0.11952960744886387,0.013106475830704012,0.013106475830704012,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,77b00c25fb3b87c2fd2dfde353c58269a31ace351a91a9028047707a60d1bc52,0.30692584814244683,0.2422495099298132,0.6015625,False,0,
SB0795,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,Bradyarrhythmia,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,1,1,6,2,0.18900091197077395,0.21731128386902243,0.028310371898248476,0.028310371898248476,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,0152cf735a6f3dc657688162ebc57baac4f5d1aa3544b6907d6344fd12e44163,0.3160646774670276,0.25339442374027754,0.6015625,True,0,266
SB0796,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,Bradycardia,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,1,1,6,2,0.18900091197077395,0.21731128386902243,0.028310371898248476,0.028310371898248476,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,02a4a513478ffefa76d0f99ce449f644c8d582ab5bf35b2e60e19ae96bf5937c,0.3160646774670276,0.25339442374027754,0.6015625,True,0,267
SB0797,"female reproductive tract, ovarian, uterine, and gestational structure",cardiac activation frequency below the reference rhythm range,Bradycardia foetal,remaining_5256,11483da97fb50627640579f527042629400c71490d90b54419747caa759aa242,0,0,0,0,0,0,0.18668414780459908,0.19286909473996583,0.006184946935366753,0.006184946935366753,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,d2d262e1b6ebedbf8cd638545be61f959566d2a851590113999875ea15640a4f,0.2929525499554864,0.22349396336034932,0.609375,False,0,
SB0798,cardiac conduction and myocardial rhythm structure,cardiac activation frequency above the reference rhythm range,Bradycardia-tachycardia syndrome,remaining_5256,a03d2c3c0ac7a78d03c7d0fa590cd6002adfd1cc00f027efa5401653bc885916,21,6,2,0,4,2,0.1970820206875935,0.2261381100079618,0.029056089320368295,0.029056089320368295,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,ccafe515fb84e22509f8bec14b6172429e06a09ac5b413cad591461eade6e10d,0.32235513918340414,0.25763584046756605,0.6171875,True,2,139
SB0799,basal-ganglia-thalamocortical motor-control network,aberrant motor-control output producing involuntary or improperly scaled movement,Bradykinesia,remaining_5256,a71543e76bc479a32a0a354069439a7e95750e018a2138f75b64a7828d126e97,0,0,0,0,0,0,0.197173257101791,0.20397231962764983,0.006799062525858823,0.006799062525858823,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,97,032f1cc2d5ca09b9f0673768dfa8077eb823eb79b59aa7b7e40c0f0b27207f6a,0.23167227984829677,0.17448601201011804,0.4921875,False,0,
SB0800,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by bradyphrenia",Bradyphrenia,remaining_5256,e065c9714f6cce82d5ff02ef8abef9fe0949bbd8ff9865950d46ef41d16988f4,0,0,0,0,0,0,0.10595502650796984,0.1201725196111838,0.014217493103213963,0.014217493103213963,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,16b243216d0025f4a4f973a311f9bd1d841f8bd5f949dc400fa45281eb8c6f28,0.3166840927193228,0.2490049911211254,0.625,False,0,
SB0801,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by bradypsychic response",Bradypsychic response,remaining_5256,ab583a9e04394e787a2bedf7212aec874107b53ae9af72d27964365f87cd5314,0,0,0,0,0,0,0.10651109568958594,0.12207913085068434,0.015568035161098392,0.015568035161098392,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,afae1989ff8746c42a89fee2a437d41905e6d66bfa317e2c86f7816cc46c6c7e,0.32293563756424465,0.2549138872734691,0.6328125,False,0,
SB0802,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,Brain abscess,remaining_5256,9e154ee152f8a0b239cb5457557d376f3a50efdf2401ca48491f7b7f22c33ff2,1,0,0,0,0,0,0.1299351600511376,0.13529329798290246,0.0053581379317648725,0.0053581379317648725,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,bbf5d22d96eb502e5fcd8947f8034138ba710339f6e0af7e0976aaf57ee54b69,0.2794720576157825,0.21391409465339328,0.578125,False,0,
SB0803,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Brain cancer metastatic,remaining_5256,1970a029191c6ba842c232fd01d2df852b2f085d4f668a077ae02af67552a520,1,0,0,0,0,0,0.13899710411496136,0.1489086357252145,0.009911531610253155,0.009911531610253155,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,315e7a91f6a81a3cd6a5e2f87a62f833672702d8dda7902d0e8d3ac3a7831785,0.2908525284612048,0.22436283958683512,0.59375,False,0,
SB0804,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",departure from the reference structural configuration or regulated functional range,Brain disorder NOS,remaining_5256,37178f067eac61e2f9106134e852dafbedb705954cab04cc3721c16fc4c423af,1,0,0,0,0,0,0.13232493020165748,0.15006903053468323,0.01774410033302576,0.01774410033302576,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,6546575b66a9f4bcdd2b4e448342ff96f62125e2b46d3c04bdf40c939f19378d,0.30813815311386655,0.24029805257788606,0.6171875,False,0,
SB0805,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",oxygen delivery/utilization below the level required to sustain the reference tissue state,Brain hypoxia,remaining_5256,dbd15b26305995a6d1aaca99a9bd9b30832f061e6049dba1019bb05120eb4909,1,0,0,0,0,0,0.1507061276945707,0.1589633136740809,0.008257185979510195,0.008257185979510195,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,a241e2147bd7c77ea5b299298b769932b3d4dce874ed12c8b590204f769dc616,0.2941388747717416,0.22837057898992885,0.59375,False,0,
SB0806,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",sustained perfusion failure with loss of local tissue viability,Brain infarction,remaining_5256,4a69bc968f03c3ebc3a7eefb6ed4474a8f041f7b3a0257ed85833fb71fdc63bd,1,0,0,0,0,0,0.1258129567508296,0.1309219132987357,0.005108956547906107,0.005108956547906107,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,dce76885206ab00b304d592f60280f48aa2e9addbab32b13b9ec3529df8b07da,0.288896739746116,0.22369267042209273,0.5859375,False,0,
SB0807,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",externally imposed mechanical/thermal/chemical tissue-integrity disruption,Brain injury,remaining_5256,867a923a4465fb56f3db3ed9e8d7222719d15addddd3bc0a01374048e713742c,1,0,0,0,0,0,0.14359746652723537,0.14903724154609244,0.005439775018857063,0.005439775018857063,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,4d415eef69b30538ef82b704e24d70ff4153b9a53ccf2aa70dd865ef07dc182f,0.28071605696397717,0.2205759841024112,0.5546875,False,0,
SB0808,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Brain neoplasm,remaining_5256,1970a029191c6ba842c232fd01d2df852b2f085d4f668a077ae02af67552a520,1,0,0,0,0,0,0.13899710411496136,0.1489086357252145,0.009911531610253155,0.009911531610253155,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,8c082ceeba67a510b252a547f2b4a9a4c6ff502813ce2e4332f129abe8cb3876,0.2908525284612048,0.22436283958683512,0.59375,False,0,
SB0809,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Brain neoplasm benign,remaining_5256,1970a029191c6ba842c232fd01d2df852b2f085d4f668a077ae02af67552a520,1,0,0,0,0,0,0.13899710411496136,0.1489086357252145,0.009911531610253155,0.009911531610253155,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,06567b4f93d87f8787c3185ca9a3e7c7866425e47ea72f903ee4943e6af74188,0.2908525284612048,0.22436283958683512,0.59375,False,0,
SB0810,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network","excess fluid accumulation within interstitial, tissue, or cavity compartments",Brain oedema,remaining_5256,0250879d35f6c637347c86aee06a73313057326cd1306d4c3db5be553e20c278,1,0,0,0,0,0,0.11492703201119003,0.13213434316663664,0.017207311155446603,0.017207311155446603,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,839f343c8a0abedc29a45dc9ca1ca70bd74fe0b245c7718c86bada16ca0952af,0.3161571900718172,0.2500773659412405,0.6171875,False,0,
SB0811,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",loss of normal proliferative/differentiation constraint with clonal tissue expansion and architectural replacement,Brain stem glioma,remaining_5256,1970a029191c6ba842c232fd01d2df852b2f085d4f668a077ae02af67552a520,1,0,0,0,0,0,0.13899710411496136,0.1489086357252145,0.009911531610253155,0.009911531610253155,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,15c4908211ac35f5635b0d3c1dd8ff45d36f62f7f9f704eb9c23205216dabc51,0.2908525284612048,0.22436283958683512,0.59375,False,0,
SB0812,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",vascular or tissue integrity breach with blood extravasation/accumulation,Brain stem haemorrhage,remaining_5256,a73d1760677a145a8190fd2037b719e30bd617c7adeed7dff58f40c11dd6443d,1,0,0,0,0,0,0.11840548169363663,0.1274211295848482,0.009015647891211565,0.009015647891211565,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,a8d4a19a306fe3beb489e012f5d3a20a94977574b106033d8317e6c4b8d686dc,0.3022428273553622,0.22796381384800268,0.640625,False,0,
SB0813,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",departure from the reference structural configuration or regulated functional range,Brain stem syndrome,remaining_5256,37178f067eac61e2f9106134e852dafbedb705954cab04cc3721c16fc4c423af,1,0,0,0,0,0,0.13232493020165748,0.15006903053468323,0.01774410033302576,0.01774410033302576,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,8acde9dfc04ca0696f48288467894c3eb3f9910166832541c344ae1fbe98659f,0.30813815311386655,0.24029805257788606,0.6171875,False,0,
SB0814,peripheral-central nociceptive sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,Breakthrough pain,remaining_5256,8dc0bf346b465120fbfa00a3245f83e0fc8f3d2166424a419cba9d5fcb2514c1,3,0,0,1,1,1,0.1907949549472725,0.22033732825576424,0.029542373308491743,0.029542373308491743,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,222,03b6997d3e2a48d47f41cc947dbc68af7344980ecc068d1ae4a2d626a35b836a,0.3135419571742313,0.24174324045637963,0.640625,True,-1,325
SB0815,"mammary gland ductal-lobular, secretory, and surface structure",localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,Breast abscess,remaining_5256,0286c1fd3b74948f0a4cb433a0b41296fbcc0dd07293e1307f7ca97ec1159a6a,231,110,11,22,121,33,0.1712695731227467,0.18657825476053957,0.015308681637792865,0.015308681637792865,AWAY_FROM_REFERENCE,0.09523809523809523,MINOR,1,223,5572eb399cf72d5d14358c016d254f3cb45f6cd1a980c1ce05cec534d88cf9a4,0.28617339678072773,0.21865658143991185,0.59375,True,-11,1308
SB0816,"mammary gland ductal-lobular, secretory, and surface structure","reduction of tissue mass, cell volume, or functional structural content",Breast atrophy,remaining_5256,1d8d4bb441f341943530a3f3f657df599eafffafa8d659c4ffac79c2a22636f9,231,91,10,28,109,38,0.1664634228788715,0.18596958864622382,0.019506165767352313,0.019506165767352313,AWAY_FROM_REFERENCE,0.12121212121212122,MINOR,1,223,5462a46392f7a9a35382fca595e1ed5555b196198e35b4335199350a93b70def,0.29214548798070866,0.2327993755862301,0.5625,True,-18,1086
SB0817,"mammary gland ductal-lobular, secretory, and surface structure","altered configuration or regulated output of the named structure, expressed as the state described by breast calcifications",Breast calcifications,remaining_5256,7fb9073bb95f6af5386dc1a6d8596ce7a8423bd211fe8000d6a307a276f96a47,231,106,10,16,112,26,0.14854492195706726,0.17106485105352986,0.02251992909646261,0.02251992909646261,AWAY_FROM_REFERENCE,0.06926406926406926,MINOR,1,223,72dad0c9e5518c8483de07d0317fe73c7c2e2e93b5eb8acd7edf2805aa8e4db2,0.3204198218982697,0.2587055754856947,0.6015625,True,-6,190
